dataset_id,class_raw,path,format,width,height,mode,error,min_side,label,sha256,group,split
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1213.jpg,JPEG,512,512,L,,512,pituitary,b3fea38d6f576e971a91686d98d213961ca5bc00c72e3f85cd68d509ec182426,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1214.jpg,JPEG,512,512,L,,512,pituitary,3cf9bbb6ce5295cad9e903a3b404d87e6347cf8b0917b84c53c7c8cf092d5893,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1215.jpg,JPEG,512,512,L,,512,pituitary,0d9ef486eac4236b3b5c762c2bc4aadf237e2f4347fd0f4a45e5985d90c3d608,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1216.jpg,JPEG,512,512,L,,512,pituitary,942a8ccb6be71868d044836bb17d7a1cb6d9e258c9dc60f32b0f949ca693ab91,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1217.jpg,JPEG,512,512,L,,512,pituitary,05df7724bd5cd4cbb2a5ae616a7571d11835487858764b7bb8793d5eac2eda53,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1218.jpg,JPEG,512,512,L,,512,pituitary,c3fb12f5983a520e72059ebfc838d6901a1eea60fa9bfe776970478844cfda9b,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1219.jpg,JPEG,512,512,L,,512,pituitary,d3adaa44b503579e9db8f11cce818ace22e97e788f7cae315c2bea5cd147a57c,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1220.jpg,JPEG,512,512,L,,512,pituitary,47301d3cc5d60b5a667088fbe5c8ed659ea842a6bf4f01d186bb9a28e734198f,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1221.jpg,JPEG,512,512,L,,512,pituitary,e44308756c14f8a6b9cbb7073ef16959faab0729c14acdc7b595693bd1dd149e,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1222.jpg,JPEG,512,512,L,,512,pituitary,53a5b3234d4d85f45c1812436e9eea9140e9d8f438a1eedcddb736fc72e8eeb2,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1223.jpg,JPEG,512,512,L,,512,pituitary,e8b051083198eb9e96432fcb89e2c8b574dc7298e4e390e60e9e1b54d0ff4b63,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1224.jpg,JPEG,512,512,L,,512,pituitary,28253f27c4e65837b0f35488f2280f1b9e353622c80c817653f43f1326f4d8cc,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1225.jpg,JPEG,512,512,L,,512,pituitary,3be9f22ed41991d9e8374961bea209242d1cc757331937a746dd4abe2e4cec4a,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1226.jpg,JPEG,512,512,L,,512,pituitary,c73c58a9d14933ca8cd3b2a71d6450320dcb143054a384f069aea5b1871b3f13,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1227.jpg,JPEG,512,512,L,,512,pituitary,588e8d23aaf881095407a159556d25ad2a15b52ba6dbac06d0ede34fce3f6864,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1228.jpg,JPEG,512,512,L,,512,pituitary,07636e1aeae516fe77d7ed57d0b1ce0bb95bd0f439b32f755af4457e58e90e22,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1229.jpg,JPEG,512,512,L,,512,pituitary,e46c12ebaf1d4e54f471a9b9ee8b69350f3d67bba871d5c6e5814a85c8b5dc57,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1230.jpg,JPEG,512,512,L,,512,pituitary,1038636f0570797c8a38542d6707b7c2c59b8bee01569302182cfe9defc3c6ba,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1231.jpg,JPEG,512,512,L,,512,pituitary,b2c737427a055d59157685b672fbc68ee66aa972bf15d4134c4ea3e48f71781e,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1232.jpg,JPEG,512,512,L,,512,pituitary,5059f3d7ee27de0fb131bd392d8e602ea97cb54e3dcfc0a9968832d21554ac25,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1233.jpg,JPEG,512,512,L,,512,pituitary,07eef1d507f73f776dd622d3bb1b623a393bc47c0206d4260621893a7291f947,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1234.jpg,JPEG,512,512,L,,512,pituitary,dbda71ebfe6fbf948408284b1c1199efce33fdd2173e4f36763a12382f19931f,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1235.jpg,JPEG,512,512,L,,512,pituitary,415c893286a1a8c1777fb3ce59f71925bd312ab367524040024d16e9d39bbcbb,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1236.jpg,JPEG,512,512,L,,512,pituitary,4aba3695ccb2578b8565d8760dc789af6479caac4ce5d70a042baf82f27abb88,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1237.jpg,JPEG,512,512,L,,512,pituitary,f9a81b4eb4a080608a1c642937fa241316dfb149934868b944384daf84bd8fba,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1238.jpg,JPEG,512,512,L,,512,pituitary,49864523b52b0a00ab6eb0e68e871fb5a823dd97fd112993f3d99ddf86733dd3,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1239.jpg,JPEG,512,512,L,,512,pituitary,b5c34922668edbe4cab27b82376b29074c9c6d007829f0246ca95d89abc50f4c,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1240.jpg,JPEG,512,512,L,,512,pituitary,ec2f6975e8b6b00c308feea551d9650030660bfa51ca699df71dc60746dafc23,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1241.jpg,JPEG,512,512,L,,512,pituitary,b009b05f96a1d7661e060f019d1a560e407777c947d0cbb3c666b57cf937d7c2,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1242.jpg,JPEG,512,512,L,,512,pituitary,44c48b16dc63b13aa8eb3e46f2ac7daebb80a199b88e6ade3e7e05d2f35d4d9b,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1243.jpg,JPEG,512,512,L,,512,pituitary,c7aa36d6c962a00fa8c86c30fc4c570b7a884f44d50a4d38e039e0a70dd14577,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1244.jpg,JPEG,512,512,L,,512,pituitary,147fbcf2213e48e51be15d22b5f59a450b4ed18f6c7b7cb96d9bf4de5596a0f1,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1245.jpg,JPEG,512,512,L,,512,pituitary,d21d1082d8e040b22dd2bbcafd074bcb5b4e0f4944c43129e8e7a77f1c784438,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1246.jpg,JPEG,512,512,L,,512,pituitary,3bc78056d1cab63c80177bc3c9de97189b636d36a946c280fc2fd5c0ad1256aa,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1247.jpg,JPEG,512,512,L,,512,pituitary,00fe0cad64b7ddabb0a2dd787e6186fcf39d11525969fce54cf7609377bee120,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1248.jpg,JPEG,512,512,L,,512,pituitary,b9cc133cfdf85c1d8e86590d9b1b0dd37de204dbf268557f89a2fe03be294130,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1249.jpg,JPEG,512,512,L,,512,pituitary,3725a1aafb5c03578d2695afbc29212649cb8c43d55b3e9703282dfabfca6773,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1250.jpg,JPEG,512,512,L,,512,pituitary,0b8a5cf23a74be6f00f353956632cd316743fcbca9f82a4494dc732a46709021,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1251.jpg,JPEG,512,512,L,,512,pituitary,82a7d0c3d2d56ae61e010cbaa2d484d5854ce35d4f0685560440e738d07ef282,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1252.jpg,JPEG,512,512,L,,512,pituitary,eb5e147c031d5cc6c777dce8c84088647632a92c8c7afec47e2f0dfd738a4a58,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1253.jpg,JPEG,512,512,L,,512,pituitary,537038d03f8039a2083b3ee6dfec07671222a7bfdadb065e2658025335b6dae4,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1254.jpg,JPEG,512,512,L,,512,pituitary,b425d9c3aae91e0723ab0fd2746afecc501de42afd78ab3e86ef9d1c82f9f531,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1255.jpg,JPEG,512,512,L,,512,pituitary,e6418be9aa11335d363f66276839d35b82ec6b7def52135f934343b65aa4d10e,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1256.jpg,JPEG,512,512,L,,512,pituitary,3270a6e9b2e07e7c0224f46dcc598da765547514317d8f191b9e0950df296065,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1257.jpg,JPEG,512,512,L,,512,pituitary,f08ac5f66d70af4a0c3f66181b7ef8ebfed0c9c597bf0cc164d0da5c97613e4d,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1258.jpg,JPEG,512,512,L,,512,pituitary,be0a31d49954d8d60d618f2decb335c5528be43ad60011341b8a306c8e5896fc,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1259.jpg,JPEG,512,512,L,,512,pituitary,89164c880fa1cc1525551d67a32afdadf06c9e69cd149a6612419d2b5cefec69,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1260.jpg,JPEG,512,512,L,,512,pituitary,4bef4fa0c0e86ee50bf5a6dededb29e5468d10fd50ac29dd0d83f568f0290651,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1261.jpg,JPEG,512,512,L,,512,pituitary,f4e926de3e4713048d9660d8367ef4ae3033a6c90bf6b3edbd889ec45c06d35c,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1262.jpg,JPEG,512,512,L,,512,pituitary,609f42dfea660cef3f2338330575ef46f1f0647ce9e8972038097a60061656e4,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1263.jpg,JPEG,512,512,L,,512,pituitary,9adc560600826dfa2f97817666c8cd26b5cc079bca177079bb437410b1a05eb0,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1264.jpg,JPEG,512,512,L,,512,pituitary,a8d143d9f0c6eba55fe2d91eed2d44404d5739bd83d76bc6b27f16dcd6da741d,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1265.jpg,JPEG,512,512,L,,512,pituitary,c76a7e7d7af4a07ea166e6796ad5d7149ac7c0d241a98922d2332cf2ca0d3e8c,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1266.jpg,JPEG,512,512,L,,512,pituitary,0387e6ee3b4a1219be979c1b1dc000cfa6ad105d3770738f7337ccefbc522ccb,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1267.jpg,JPEG,512,512,L,,512,pituitary,844ac34753345dbef7de30703c493ef11dfb5b135f72f83896b5caa938161653,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1268.jpg,JPEG,512,512,L,,512,pituitary,519d9e0a94ea961f18f4081c772dd68928496cc4f85dfa6274333386c15d0469,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1269.jpg,JPEG,512,512,L,,512,pituitary,485bc859609a542ce527f8e5b6a919b7af796197b3653851e5d133a1a453f6c4,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1270.jpg,JPEG,512,512,L,,512,pituitary,b637a457abff2af19a653184d5a61e1a88361cc651f21cac1556e09b94ad333e,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1271.jpg,JPEG,512,512,L,,512,pituitary,dec07729b572e234c1e842ad5fd5fc377be8b33cac553f1b7edd65c7a9ecbb7b,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1272.jpg,JPEG,512,512,L,,512,pituitary,7c0a9dcc61577d07109db9b36a5a03d4f1ee3c8082b7294facf0cabd9e02030c,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1273.jpg,JPEG,512,512,L,,512,pituitary,937185fe3ffa6d0b991625ffdeab933af5a69486a79a21793b7feb1c49f60483,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1274.jpg,JPEG,512,512,L,,512,pituitary,3f2d830164f6444c68d9758fc281a416a30456a361fa56c1a90970d79c8354f0,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1275.jpg,JPEG,512,512,L,,512,pituitary,0ab597668fbd311a7f24b72937bf79ab52a0118802fc497d7d2f18289d1ed186,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1276.jpg,JPEG,512,512,L,,512,pituitary,6a47a85bf879219762cec2767066e692db1cde9740a6d3861410cc3bc707e8fc,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1277.jpg,JPEG,512,512,L,,512,pituitary,dd75fa635943e0d2b29360aa4a6fb53859fd1ab037dc8de7fd8324ef3345599b,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1278.jpg,JPEG,512,512,L,,512,pituitary,d1dfa44b4b2bedf9364d31cf92808e05442a1a3ffc0e43a983c0f09befbfc198,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1279.jpg,JPEG,512,512,L,,512,pituitary,5e2aa070d462ea2eb0c2e720ae42d0f1181222cd61ecd2aa135ca163f4ba1ab5,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1280.jpg,JPEG,512,512,L,,512,pituitary,d9927845d5e7112ff0e01628eece3452e178e3a773517746be130e40f949c85d,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1281.jpg,JPEG,512,512,L,,512,pituitary,d08e46aaa1920d88737b604e9a67cdcb7a9b5eac72916e1ac2717ab73846cf38,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1282.jpg,JPEG,512,512,L,,512,pituitary,734034483d077f452f315dbb3e44bb398c3b74e6d8d3f82689415ae4e2bf788d,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1283.jpg,JPEG,512,512,L,,512,pituitary,d8b0bbfe35228e4b8124450bcd35bcca61819a96eaf42118eaae1d02afd8a5f2,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1284.jpg,JPEG,512,512,L,,512,pituitary,38dccab5cc42e98bc5b09af4a6bee5a453cacd2b9d5c1150e9626543595e291c,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1285.jpg,JPEG,512,512,L,,512,pituitary,64da1e2ed0df51e4ec91d439e8fef6bd923ed3992a78ad72b0cc073bb6dd1184,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1286.jpg,JPEG,512,512,L,,512,pituitary,6683b8e26c19c245bafc3496a7b252d1bc1cf17cb716e4ad5ad78cde6a3dea88,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1287.jpg,JPEG,512,512,L,,512,pituitary,c0ab4ceeb487d2ed96c4c82b96116645e9074cf78b7b91ba1c96d20c75de10ce,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1288.jpg,JPEG,512,512,L,,512,pituitary,6c62f613cb3525762df0f2062a529dc70602a4e17832ee4d69fd3f46cb001ac2,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1289.jpg,JPEG,512,512,L,,512,pituitary,3a12147171e02ecf0cf6a0ef637c8bfb20e54911572d1d805cf04488349b336a,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1290.jpg,JPEG,512,512,L,,512,pituitary,d67d2c2e09101718fd97092fb04dbc658f3b25ed9970558fb09e768199e2322a,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1291.jpg,JPEG,512,512,L,,512,pituitary,f291318a6b65f05cb19e20f2f1d686f1d82fd34bdd1415ebc294611cc000d447,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1292.jpg,JPEG,512,512,L,,512,pituitary,3a3f6b3763eb8207b4cef310a5757fe971c46f271a5201e574c13f6572ed95db,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1293.jpg,JPEG,512,512,L,,512,pituitary,fd350eeb3529a13beb02489af5a22828385dc6b30798d3f497ca1fe92a887522,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1294.jpg,JPEG,512,512,L,,512,pituitary,59d781a5fc37a2aa21ae23a44c3f575e421ce3847b91dce8e40fde68f897f77d,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1295.jpg,JPEG,512,512,L,,512,pituitary,5d1aa1c333b2f962207ecbed3184eef5c7b10fa722ccd37a5a304b7da4a31393,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1296.jpg,JPEG,512,512,L,,512,pituitary,36364649c785250940500a0111d7b342ca74877571905282c78baae191513036,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1297.jpg,JPEG,512,512,L,,512,pituitary,bf3930763e2ca22755d8472d76ab37ce8bd476333e4abe349c6b8ca0610f4851,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1298.jpg,JPEG,512,512,L,,512,pituitary,362f3c6f3ca707cd3dc6b4d78e45bbf2bc05b842cfe59f71e3fbab0686afb88a,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1299.jpg,JPEG,512,512,L,,512,pituitary,59f1f1e66a11861289de1957bbe33cf3030971c7419ae792fb2d3f361a398ece,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1300.jpg,JPEG,512,512,L,,512,pituitary,f0de08e0db0b9700ae689d0e9328b2ba856d0194f15c58fbe80f666edafd6f42,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1301.jpg,JPEG,512,512,L,,512,pituitary,ebbee2b534acbd79ae5f53288110c42c76f30d35244ecfe7b90b7d83d612e87a,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1302.jpg,JPEG,512,512,L,,512,pituitary,0a45a995e13a0ca574cc5e0efd9757e62c93130b3a086235d9383cf4abd81280,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1303.jpg,JPEG,512,512,L,,512,pituitary,4d6466d2d97189dc544936d99e09ba5045e739d7a25325018ab10b2d957c42d0,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1304.jpg,JPEG,512,512,L,,512,pituitary,5937e02fc13e1b4f94a346a12214ca0b44a2ce1b80e1aaf93ef5c3c0aba2625c,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1305.jpg,JPEG,512,512,L,,512,pituitary,2ff7c93f77b773d2d436a3e30afd02c385b8c13b59f0a0cb315394b6517c6855,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1306.jpg,JPEG,512,512,L,,512,pituitary,cd12a7d44549931add5490368ff8d34dc95e7612ad0babd2087d3a73af9c566d,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1307.jpg,JPEG,512,512,L,,512,pituitary,65f15f0f7f6c56a3367511ac01007b6459f28285c0f623da5bc8c3f822a353d4,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1308.jpg,JPEG,512,512,L,,512,pituitary,11a8060eaee0a8236dcbbeed8a226a125be3afcf6ba376d8f9f2fc42efa7dbfd,tr-pi,train
dataset2,pituitary,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\pituitary\Tr-pi_1309.jpg,JPEG,512,512,L,,512,pituitary,767407813537627d8e7caec87f849847cc6f1f6d148ad61d85f625728c47e1e4,tr-pi,train
