dataset_id,class_raw,path,format,width,height,mode,error
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0679.jpg,JPEG,630,630,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0680.jpg,JPEG,630,630,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0681.jpg,JPEG,504,540,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0682.jpg,JPEG,512,512,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0683.jpg,JPEG,680,680,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0684.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0685.jpg,JPEG,468,444,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0686.jpg,JPEG,201,250,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0687.jpg,JPEG,150,198,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0688.jpg,JPEG,196,257,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0689.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0690.jpg,JPEG,220,275,L,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0691.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0692.jpg,JPEG,400,442,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0693.jpg,JPEG,300,168,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0694.jpg,JPEG,227,222,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0695.jpg,JPEG,228,221,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0696.jpg,JPEG,207,243,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0697.jpg,JPEG,441,442,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0698.jpg,JPEG,208,242,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0699.jpg,JPEG,235,214,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0700.jpg,JPEG,218,231,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0701.jpg,JPEG,201,251,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0702.jpg,JPEG,215,234,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0703.jpg,JPEG,236,213,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0704.jpg,JPEG,380,530,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0705.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0706.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0707.jpg,JPEG,356,474,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0708.jpg,JPEG,630,630,L,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0709.jpg,JPEG,201,251,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0710.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0711.jpg,JPEG,192,192,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0712.jpg,JPEG,428,417,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0713.jpg,JPEG,300,168,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0714.jpg,JPEG,228,221,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0715.jpg,JPEG,194,259,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0716.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0717.jpg,JPEG,208,242,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0718.jpg,JPEG,235,214,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0719.jpg,JPEG,232,217,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0720.jpg,JPEG,200,252,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0721.jpg,JPEG,200,252,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0722.jpg,JPEG,150,198,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0723.jpg,JPEG,206,244,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0724.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0725.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0726.jpg,JPEG,300,168,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0727.jpg,JPEG,441,442,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0728.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0729.jpg,JPEG,227,222,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0730.jpg,JPEG,201,251,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0731.jpg,JPEG,192,192,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0732.jpg,JPEG,359,449,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0733.jpg,JPEG,428,417,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0734.jpg,JPEG,173,201,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0735.jpg,JPEG,230,282,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0736.jpg,JPEG,227,262,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0737.jpg,JPEG,276,326,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0738.jpg,JPEG,196,257,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0739.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0740.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0741.jpg,JPEG,235,214,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0742.jpg,JPEG,232,217,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0743.jpg,JPEG,420,280,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0744.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0745.jpg,JPEG,214,236,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0746.jpg,JPEG,630,630,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0747.jpg,JPEG,504,540,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0748.jpg,JPEG,400,442,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0749.jpg,JPEG,206,244,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0750.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0751.jpg,JPEG,550,664,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0752.jpg,JPEG,442,442,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0753.jpg,JPEG,232,217,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0754.jpg,JPEG,206,244,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0755.jpg,JPEG,512,512,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0756.jpg,JPEG,339,340,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0757.jpg,JPEG,393,400,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0758.jpg,JPEG,442,454,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0759.jpg,JPEG,680,680,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0760.jpg,JPEG,468,444,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0761.jpg,JPEG,359,449,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0762.jpg,JPEG,200,252,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0763.jpg,JPEG,218,231,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0764.jpg,JPEG,150,198,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0765.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0766.jpg,JPEG,200,252,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0767.jpg,JPEG,201,250,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0768.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0769.jpg,JPEG,300,168,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0770.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0771.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0772.jpg,JPEG,192,192,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0773.jpg,JPEG,173,201,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0774.jpg,JPEG,228,221,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0775.jpg,JPEG,630,630,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0776.jpg,JPEG,550,664,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0777.jpg,JPEG,200,252,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0778.jpg,JPEG,218,231,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0779.jpg,JPEG,218,231,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0780.jpg,JPEG,215,234,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0781.jpg,JPEG,150,198,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0782.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0783.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0784.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0785.jpg,JPEG,428,417,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0786.jpg,JPEG,173,201,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0787.jpg,JPEG,442,442,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0788.jpg,JPEG,150,198,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0789.jpg,JPEG,230,282,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0790.jpg,JPEG,227,262,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0791.jpg,JPEG,201,251,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0792.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0793.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0794.jpg,JPEG,232,217,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0795.jpg,JPEG,630,630,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0796.jpg,JPEG,504,540,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0797.jpg,JPEG,400,442,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0798.jpg,JPEG,206,244,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0799.jpg,JPEG,393,400,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0800.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0801.jpg,JPEG,550,664,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0802.jpg,JPEG,442,442,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0803.jpg,JPEG,215,234,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0804.jpg,JPEG,512,512,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0805.jpg,JPEG,339,340,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0806.jpg,JPEG,393,400,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0807.jpg,JPEG,442,454,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0808.jpg,JPEG,680,680,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0809.jpg,JPEG,359,449,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0810.jpg,JPEG,442,454,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0811.jpg,JPEG,300,168,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0812.jpg,JPEG,630,630,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0813.jpg,JPEG,150,198,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0814.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0815.jpg,JPEG,201,251,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0816.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0817.jpg,JPEG,300,168,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0818.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0819.jpg,JPEG,192,192,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0820.jpg,JPEG,201,251,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0821.jpg,JPEG,680,680,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0822.jpg,JPEG,173,201,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0823.jpg,JPEG,300,168,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0824.jpg,JPEG,228,221,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0825.jpg,JPEG,218,231,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0826.jpg,JPEG,215,234,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0827.jpg,JPEG,236,213,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0828.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0829.jpg,JPEG,150,198,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0830.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0831.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0832.jpg,JPEG,468,444,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0833.jpg,JPEG,300,168,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0834.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0835.jpg,JPEG,192,192,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0836.jpg,JPEG,428,417,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0837.jpg,JPEG,173,201,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0838.jpg,JPEG,230,282,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0839.jpg,JPEG,225,225,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0840.jpg,JPEG,236,213,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0841.jpg,JPEG,232,217,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0842.jpg,JPEG,214,236,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0843.jpg,JPEG,359,449,RGB,
dataset2,notumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\notumor\Tr-no_0844.jpg,JPEG,630,630,RGB,
